#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 19:30:51
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 19:38:14 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 65
2016-02-06 19:38:14 ::1 GET /installation/index.php tmpl=body&view=install 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 57
2016-02-06 19:38:14 ::1 POST /installation/index.php task=InstallDatabase_remove 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 228
2016-02-06 19:38:14 ::1 POST /installation/index.php task=InstallDatabase 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 536
2016-02-06 19:38:14 ::1 GET /installation/index.php tmpl=body&view=database 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 105
2016-02-06 19:39:10 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 92
2016-02-06 19:39:10 ::1 GET /installation/index.php tmpl=body&view=ftp 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 92
2016-02-06 19:39:12 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 51
2016-02-06 19:39:12 ::1 GET /installation/index.php tmpl=body&view=summary 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 108
2016-02-06 19:39:16 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 50
2016-02-06 19:39:16 ::1 GET /installation/index.php tmpl=body&view=install 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 83
2016-02-06 19:39:16 ::1 POST /installation/index.php task=InstallDatabase_remove 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 224
2016-02-06 19:39:16 ::1 POST /installation/index.php task=InstallDatabase 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 520
2016-02-06 19:39:16 ::1 GET /installation/index.php tmpl=body&view=database 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 96
2016-02-06 19:40:02 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 107
2016-02-06 19:40:02 ::1 GET /installation/index.php tmpl=body&view=ftp 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 88
2016-02-06 19:40:04 ::1 POST /installation/index.php - 81 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost:81/installation/index.php 200 0 0 58
